addressRegion,companyId,companyName,companyRepresentativeImage,endedAt,id,isBookmarked,isPartner,jobLevel,jobLevels,jobSkillKeywords,joinReward,partnerLogo,startedAt,status_code,status_name,title,url
GANGNAM,954,해줌,https://cdn.rallit.com/image/2024-04-12/Gwb4NWFlV3O5vAOyiM9jM.jpg,9999-12-31,2494,False,False,SENIOR,SENIOR,"HTML/CSS, JavaScript, React, Vue.js",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발 팀장 ,https://www.rallit.com/positions/2494
GYEONGGI,1051,피벗 주식회사,https://cdn.rallit.com/image/2024-08-10/Hz7wPdhFTAeNbNL3mGci5.png,9999-12-31,2868,False,False,IRRELEVANT,IRRELEVANT,"JavaScript, TypeScript, Node.js, NestJS",0,,1970-01-01,HIRING,모집 중,NestJS 개발자,https://www.rallit.com/positions/2868
SEOUL,63,(주)엔블리스컴즈,https://cdn.rallit.com/image/2022-02-17/YqpK7BeWml3jjqWRCjCKG.jpg,9999-12-31,305,False,False,MIDDLE,MIDDLE,"AWS, MySQL, Spring Boot, Back-End, Web API",100,,1970-01-01,HIRING,모집 중,백엔드/서버 개발자,https://www.rallit.com/positions/305
SEOUL,351,(주)에이티앤피파트너즈,https://cdn.rallit.com/image/2022-11-21/WWJKQHcRvTbrJQpoD9qmy.jpg,9999-12-31,2844,False,False,JUNIOR,JUNIOR,"React, Node.js, TypeScript, Next.js, aws-ec2, nginx, github-actions, Figma",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자 경력 2년 이상,https://www.rallit.com/positions/2844
GANGNAM,1162,(주)크라우드웍스,https://cdn.rallit.com/image/2025-02-12/MO1tcIeq_tRpmc1jV1ita.png,9999-12-31,3243,False,False,IRRELEVANT,SENIOR,"Java, Python, LLM, 머신러닝, RAG, Docker",0,,1970-01-01,HIRING,모집 중,[크라우드웍스] AI플랫폼팀 Full-stack 개발자(Senior),https://www.rallit.com/positions/3243
MAPO,48,(주)두비스,https://cdn.rallit.com/image/2022-02-09/aVqw0DBQre4LvNspRE6gt.png,9999-12-31,973,False,False,BEGINNER,BEGINNER,"Android, iOS",0,,1970-01-01,HIRING,모집 중,"신입직원 - 웹/앱 프로그래머, 응용프로그래머",https://www.rallit.com/positions/973
SEOUL,363,텔레픽스 주식회사,https://cdn.rallit.com/image/2024-08-08/Vo8sz4wseSqBwQCem4_5G.png,9999-12-31,2822,False,False,IRRELEVANT,IRRELEVANT,"LLM, multimodal, RAG, Python, AWS, Google Cloud Platform, Azure, vector-database, LangChain, Docker",0,,1970-01-01,HIRING,모집 중,AI NLP딥러닝 엔지니어,https://www.rallit.com/positions/2822
SEOUL,63,(주)엔블리스컴즈,https://cdn.rallit.com/image/2022-02-17/YqpK7BeWml3jjqWRCjCKG.jpg,9999-12-31,303,False,False,IRRELEVANT,IRRELEVANT,"Kotlin, Java, Swift",100,,1970-01-01,HIRING,모집 중,안드로이드 앱 개발자 ,https://www.rallit.com/positions/303
GANGNAM,466,브랜디,https://cdn.rallit.com/image/2023-03-27/_QVHbhOEP5RkTK6QIZswk.jpg,9999-12-31,2038,False,False,MIDDLE,MIDDLE,"AWS, Python, bash, Terraform, infrastructure, helm",0,,1970-01-01,HIRING,모집 중,데브옵스 엔지니어 (DevOps Engineer),https://www.rallit.com/positions/2038
GYEONGGI,1290,주식회사 오오칠팔구,https://cdn.rallit.com/image/2025-03-07/dK9iL5FMzCdPSMeQ47aH6.png,9999-12-31,3439,False,False,IRRELEVANT,"JUNIOR, MIDDLE","Python, SQL, Pandas, Numpy, Tensorflow, PyTorch, OpenCV",30,,1970-01-01,HIRING,모집 중,스타트업 데이터 사이언티스트 채용,https://www.rallit.com/positions/3439
GANGNAM,809,한국프롭테크,https://cdn.rallit.com/image/2024-03-07/W2D-onQJVZG8gSEWSN56L.png,9999-12-31,2335,False,False,MIDDLE,MIDDLE,Python,0,,1970-01-01,HIRING,모집 중,백엔드 개발자,https://www.rallit.com/positions/2335
GANGNAM,994,(주)플래스크,https://cdn.rallit.com/image/2024-06-13/9e8-P3Rwwelf-K0ds2JH5.jpg,9999-12-31,2643,False,False,JUNIOR,JUNIOR,"react.js, Next.js, TypeScript, github-actions, Figma, frontend, react-query, ssr, csr",0,,1970-01-01,HIRING,모집 중,(주)플래스크 개발자 (Frontend Software Engineer) 채용,https://www.rallit.com/positions/2643
GANGNAM,826,크몽,https://cdn.rallit.com/image/2024-03-13/JY-W_mA927dAHa88yo7Lf.jpeg,9999-12-31,2378,False,False,MIDDLE,MIDDLE,"Kotlin, Java",0,,1970-01-01,HIRING,모집 중,Backend Kotlin Developer (5-12년),https://www.rallit.com/positions/2378
SEOUL,579,스테이지랩스,https://cdn.rallit.com/image/2023-07-31/EcAWsmWTTqxXB4XG5a8gS.jpg,9999-12-31,2298,False,False,MIDDLE,MIDDLE,"React Native, TypeScript, REST API, swr, Redux, Git, Github",0,,1970-01-01,HIRING,모집 중,모바일 App ,https://www.rallit.com/positions/2298
ETC,115,맨파워그룹코리아,https://cdn.rallit.com/image/2022-03-11/We9qIwQZgp8a-ga-UW0W6.JPG,9999-12-31,278,False,False,IRRELEVANT,IRRELEVANT,"Python, R, Azure, Bootstrap, Principle",0,,1970-01-01,HIRING,모집 중,데이터 사이언티스트,https://www.rallit.com/positions/278
SEOUL,482,더블디,https://cdn.rallit.com/image/2023-04-18/iJgDEQI-YkXg9O3uobFYa.png,9999-12-31,1489,False,False,IRRELEVANT,IRRELEVANT,"Flutter, Swift",0,,1970-01-01,HIRING,모집 중, [더블디] Flutter 앱 개발자 채용 공고,https://www.rallit.com/positions/1489
SEOUL,1060,링크루트,https://cdn.rallit.com/image/2024-08-16/yujSw1MfTOQ53sb4QCAYx.PNG,9999-12-31,2846,False,False,MIDDLE,MIDDLE,"Python, Django, django-celery, Redis, Docker, Kubernetes, PostgreSQL, Java, spring-framework",0,,1970-01-01,HIRING,모집 중,[경력] 백엔드 엔지니어,https://www.rallit.com/positions/2846
MAPO,1302,마야크루,https://cdn.rallit.com/image/2025-03-25/hjd_rfRuiqZXHrM68vGWY.png,9999-12-31,3358,False,False,IRRELEVANT,MIDDLE,"express.js, Node.js, JavaScript, TypeScript, REST API, MySQL, MongoDB, AWS, Docker, Kubernetes",0,,1970-01-01,HIRING,모집 중,백엔드 개발자,https://www.rallit.com/positions/3358
GANGNAM,1327,가이아코퍼레이션,https://cdn.rallit.com/image/2025-04-22/iCWa3qePFJrQSz1ZHHx_x.PNG,9999-12-31,3437,False,False,IRRELEVANT,IRRELEVANT,"react.js, TypeScript, Next.js",0,,1970-01-01,HIRING,모집 중,웹퍼블리싱 포함 프론트엔드 개발자,https://www.rallit.com/positions/3437
SEOUL,1017,(주)코딧,https://image.rivers.co.kr/files/2024-07-11/1720695993629/company-represent-image-1720695990227.png,9999-12-31,2716,False,True,IRRELEVANT,IRRELEVANT,"JavaScript, Node.js, TypeScript, Docker, MySQL, Elasticsearch",0,https://cdn.rallit.com/image/icon/rivers.svg,1970-01-01,HIRING,모집 중,[SW] 백엔드 개발자 인턴 (정규직 전환 가능),https://www.rallit.com/positions/2716
GURO_GASAN,638,(주) 딥노이드,https://cdn.rallit.com/image/2025-02-20/Hb8c-TA4saTrTjD0DXK4H.jpg,9999-12-31,2753,False,False,MIDDLE,MIDDLE,"React, TypeScript, JavaScript, SPA, Angular",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자,https://www.rallit.com/positions/2753
GANGNAM,1144,(주)편안랩스,https://cdn.rallit.com/image/2025-01-20/3DJ6DfkeoyzNdnJ_us0NY.png,9999-12-31,3205,False,False,IRRELEVANT,"MIDDLE, SENIOR","React, Next.js, TypeScript, React Native, JavaScript",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자,https://www.rallit.com/positions/3205
GANGNAM,1062,(주)패스트레인,https://cdn.rallit.com/image/2025-04-22/QRwKjovfdlbOwvx1MUANs.png,9999-12-31,3164,False,False,TOP,TOP,"JavaScript, TypeScript, React, Next.js, zustand, react-query, Git, github-actions, Figma, JIRA",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자,https://www.rallit.com/positions/3164
GANGNAM,111,안전성평가솔루션(주),https://cdn.rallit.com/image/2022-03-16/_S_Ey_wQ6C7vQj9mSUYCG.png,9999-12-31,283,False,False,MIDDLE,MIDDLE,"Java, Spring Boot",0,,1970-01-01,HIRING,모집 중,"JAVA, 프론트 & 백엔드 선임 개발자(정규직)",https://www.rallit.com/positions/283
GANGNAM,678,빅웨이브로보틱스(주),https://cdn.rallit.com/image/2023-12-07/PRx6kHnJ7ubsNX5MjztaL.png,9999-12-31,2051,False,False,MIDDLE,MIDDLE,"AWS, Kotlin, devops, Redis, Linux, JUnit, Firebase, Flutter, React, GitHub",0,,1970-01-01,HIRING,모집 중,로봇 통합 관제 시스템 백엔드 개발자 (5년 이상),https://www.rallit.com/positions/2051
GANGNAM,1307,이빗,https://cdn.rallit.com/image/2025-04-01/NGhxgA8QS428qXa7rpXfW.png,9999-12-31,3364,False,False,IRRELEVANT,IRRELEVANT,"Python, JavaScript, Java, C#, C, C++, PHP",0,,1970-01-01,HIRING,모집 중,[EBIT] AI Trainer (Data Labeler) 개발자(Coder) 모집,https://www.rallit.com/positions/3364
PANGYO,298,(주)모카시스템,https://cdn.rallit.com/image/2022-09-16/KGx3dABYhrCBma_QF0XiL.jpg,9999-12-31,770,False,False,MIDDLE,MIDDLE,"JavaScript, Kotlin, Swift",0,,1970-01-01,HIRING,모집 중,[4.5일제] 안드로이드 개발자 모집,https://www.rallit.com/positions/770
ETC,115,맨파워그룹코리아,https://cdn.rallit.com/image/2022-03-11/We9qIwQZgp8a-ga-UW0W6.JPG,9999-12-31,277,False,False,IRRELEVANT,IRRELEVANT,"Python, R, React, Node.js, Azure, MSSQL",0,,1970-01-01,HIRING,모집 중,데이터 엔지니어,https://www.rallit.com/positions/277
GANGNAM,296,스윗코리아,https://cdn.rallit.com/image/2023-02-17/BYD-AXAx3A4G8IEj0fQZR.png,9999-12-31,1108,False,False,MIDDLE,MIDDLE,Angular,100,,1970-01-01,HIRING,모집 중,프론트엔드 개발자 (Front-end Developer),https://www.rallit.com/positions/1108
GURO_GASAN,1094,엑세스 주식회사,https://cdn.rallit.com/image/2024-09-24/Xvvs2MjWyIwfP02gI_ldT.jpg,9999-12-31,2965,False,False,JUNIOR,JUNIOR,"JavaScript, Kotlin, Java, react.js, Vue.js, Angular, TypeScript, Next.js, Jetpack, REST API",0,,1970-01-01,HIRING,모집 중,프론트엔지니어 개발자(주니어),https://www.rallit.com/positions/2965
GANGNAM,201,휴레이포지티브,https://cdn.rallit.com/image/2022-05-09/suL3FKHJoy_mly96J9jbL.jpg,9999-12-31,1977,False,False,MIDDLE,MIDDLE,"RxJava, Jetpack, Kotlin, Java, Android",0,,1970-01-01,HIRING,모집 중,안드로이드 개발자(경력),https://www.rallit.com/positions/1977
GANGNAM,282,21세기전파상,https://cdn.rallit.com/image/2022-08-10/xxmmrhZuZsnUjfrgW9vde.png,9999-12-31,677,False,False,MIDDLE,MIDDLE,"Git, Github, MySQL, SQL, React, React Native, JavaScript, Node.js, AWS",50,,1970-01-01,HIRING,모집 중,백엔드 개발자,https://www.rallit.com/positions/677
GYEONGGI,16,디오코,https://cdn.rallit.com/image/2022-01-28/W1euxngt5Gn9yWmGNENB7.png,9999-12-31,2492,False,False,IRRELEVANT,IRRELEVANT,"C++, mfc, OpenGL",0,,1970-01-01,HIRING,모집 중,의료용(치과) 3D SW 개발자 채용,https://www.rallit.com/positions/2492
GANGNAM,1308,룰루랩,https://cdn.rallit.com/image/2025-04-03/Fx2t2aMSIwYv4JXT32Y7-.png,9999-12-31,3368,False,False,IRRELEVANT,"JUNIOR, MIDDLE","Python, PyTorch",0,,1970-01-01,HIRING,모집 중,[룰루랩] AI개발자 (3D 피부분석),https://www.rallit.com/positions/3368
SEOUL,715,(주)탄소중립연구원,https://cdn.rallit.com/image/2024-01-10/nj2Vf-tBI7jYJMDcA-D8H.jpg,9999-12-31,3206,False,False,IRRELEVANT,JUNIOR,"JavaScript, TypeScript, Node.js, NestJS, ORM, Prisma, TypeORM, PostgreSQL, Docker, aws-ec2",0,,1970-01-01,HIRING,모집 중,[Net-Zero 선도기업_탄소중립연구원]서비스 운영 지원 백엔드 개발자,https://www.rallit.com/positions/3206
GANGNAM,618,(주)스플랩,https://cdn.rallit.com/image/2024-06-19/xoKlLnLWxj5Fq5_bzlk8o.png,9999-12-31,2758,False,False,IRRELEVANT,IRRELEVANT,"Java, Kotlin, Spring Boot, JPA, JUnit, AWS, MySQL, Redis, GitHub",0,,1970-01-01,HIRING,모집 중,[인재풀] Backend Developer,https://www.rallit.com/positions/2758
SEOUL,608,(주)윙크스톤파트너스,https://cdn.rallit.com/image/2023-09-01/T5eanqT2H1tNOwA1W1MV4.jpg,9999-12-31,1829,False,False,JUNIOR,JUNIOR,"HTML/CSS, JavaScript, jQuery, VSCode, Git, Figma",0,,1970-01-01,HIRING,모집 중,웹 퍼블리셔,https://www.rallit.com/positions/1829
GURO_GASAN,1142,주식회사 메가인포아이티,https://cdn.rallit.com/image/2024-12-06/Hr-mbiBJ6YxNjemMJ9mFz.jpg,9999-12-31,3199,False,False,IRRELEVANT,MIDDLE,"AWS, HTML/CSS, GitHub, JavaScript, React",0,,1970-01-01,HIRING,모집 중,Frontend 개발자(3년이상),https://www.rallit.com/positions/3199
GANGNAM,123,플루토스디에스 주식회사,https://cdn.rallit.com/image/2022-03-21/wwarFjtFo-YG0ep4FEDpT.png,9999-12-31,311,False,False,IRRELEVANT,IRRELEVANT,"SQL, REST API, Git",0,,1970-01-01,HIRING,모집 중,"QA, 테스트 엔지니어",https://www.rallit.com/positions/311
GANGNAM,1140,플릭,https://cdn.rallit.com/image/2025-01-23/Ftg38xw47HDGzotD1cup6.png,9999-12-31,3362,False,False,IRRELEVANT,IRRELEVANT,"AI Agent, 머신러닝, LLM, PyTorch, 인공지능(AI), 생성형AI",0,,1970-01-01,HIRING,모집 중,Founding ML Engineer,https://www.rallit.com/positions/3362
GANGNAM,1155,(주)알로카도스,https://cdn.rallit.com/image/2025-02-27/xsLGOWHTV8VZDlZjqMtE6.png,9999-12-31,3283,False,False,IRRELEVANT,"MIDDLE, SENIOR, TOP","AWS, Terraform, Ansible, Django, Docker, Flask, FastAPI, MongoDB, MySQL, Kubernetes",100,,1970-01-01,HIRING,모집 중,시니어 클라우드 인프라 엔지니어,https://www.rallit.com/positions/3283
GYEONGGI,614,주식회사 비피엘파트너스,https://cdn.rallit.com/image/2023-09-13/AKjdHHiiPubt89bnq2c4x.jpg,2025-08-31,2016,False,False,IRRELEVANT,IRRELEVANT,"Flutter, Firebase, Git, JIRA",0,,2024-07-02,HIRING,모집 중,구독형 버티컬 인재 매칭 플랫폼,https://www.rallit.com/positions/2016
SEOUL,134,(주)인터프로커뮤니케이션,https://cdn.rallit.com/image/2022-03-30/Kg1LPkwRKWzfBo0jWj3eg.png,9999-12-31,339,False,False,MIDDLE,MIDDLE,"PHP, HTML/CSS, JavaScript",50,,1970-01-01,HIRING,모집 중,[인터프로인디고] 웹 사이트 개발자 모집,https://www.rallit.com/positions/339
GANGNAM,108,올거나이즈코리아주식회사,https://cdn.rallit.com/image/2022-03-08/_oAvHrQHWqDFQdNSvvWqV.jpg,9999-12-31,286,False,False,IRRELEVANT,IRRELEVANT,"Tensorflow, NLP, Keras",100,,1970-01-01,HIRING,모집 중,[AI Startup] AI Researcher/Engineer,https://www.rallit.com/positions/286
GANGNAM,1162,(주)크라우드웍스,https://cdn.rallit.com/image/2025-02-12/MO1tcIeq_tRpmc1jV1ita.png,9999-12-31,3244,False,False,IRRELEVANT,MIDDLE,"Java, Python, https, restful, Linux, LLM, RAG, 머신러닝",0,,1970-01-01,HIRING,모집 중,[크라우드웍스] AI플랫폼팀 Full-stack 개발자(Junior),https://www.rallit.com/positions/3244
GANGNAM,529,(주)캐처스,https://cdn.rallit.com/image/2023-06-16/BlrDA1A1Szf6tOi66ZmCh.png,9999-12-31,1630,False,False,MIDDLE,MIDDLE,Ruby on Rails,0,,1970-01-01,HIRING,모집 중,Ruby On Rails 개발,https://www.rallit.com/positions/1630
SEOUL,939,주식회사 코아메소드,https://cdn.rallit.com/image/2024-03-28/PwTRIqac_bYuUZyd01XLj.png,9999-12-31,2463,False,False,MIDDLE,MIDDLE,Java,0,,1970-01-01,HIRING,모집 중,(주)코아메소드 웹개발 경력직 모집,https://www.rallit.com/positions/2463
MAPO,967,휴스테이션,https://cdn.rallit.com/image/2024-05-07/DEmcZ2iQyhm9pe8u2IOZF.jpg,9999-12-31,2541,False,False,MIDDLE,MIDDLE,"React, HTML/CSS, JavaScript, JIRA",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자,https://www.rallit.com/positions/2541
GANGNAM,361,이지식스(엠블),https://cdn.rallit.com/image/2022-12-05/7mxbvwqZrNa5oaeUKVS3t.jpg,9999-12-31,1803,False,False,IRRELEVANT,IRRELEVANT,"영어, JIRA, Github",0,,1970-01-01,HIRING,모집 중,[TADA] QA Engineer,https://www.rallit.com/positions/1803
GANGNAM,626,솔로트립,https://cdn.rallit.com/image/2024-04-06/owa1s9d545LB1vucaJ-kQ.png,9999-12-31,2481,False,False,JUNIOR,JUNIOR,"React, React Native, GraphQL",30,,1970-01-01,HIRING,모집 중,"프론트엔드 개발자 (React, React.Native)",https://www.rallit.com/positions/2481
GANGNAM,618,(주)스플랩,https://cdn.rallit.com/image/2024-06-19/xoKlLnLWxj5Fq5_bzlk8o.png,9999-12-31,3308,False,False,IRRELEVANT,INTERN,"Excel, Google Sheets, Python, SQL, Google Apps Script",0,,1970-01-01,HIRING,모집 중,[umoh] 데이터 라벨링 & 리서치 인턴 모집 🚀,https://www.rallit.com/positions/3308
GANGNAM,111,안전성평가솔루션(주),https://cdn.rallit.com/image/2022-03-16/_S_Ey_wQ6C7vQj9mSUYCG.png,9999-12-31,280,False,False,SENIOR,SENIOR,"Java, Spring Boot, Vue.js",0,,1970-01-01,HIRING,모집 중,"JAVA, 프론트 & 백엔드 개발자 팀장급(정규직)",https://www.rallit.com/positions/280
SEOUL,178,찾아줘부동산,https://cdn.rallit.com/image/2023-07-02/jk9P-VAmVX8358L6WGiSd.png,9999-12-31,358,False,False,IRRELEVANT,IRRELEVANT,"Java, Spring Boot, JPA, MariaDB",0,,1970-01-01,HIRING,모집 중,프롭테크 웹서비스 개발 리딩,https://www.rallit.com/positions/358
GURO_GASAN,531,아파트아이,https://cdn.rallit.com/image/2023-06-08/qcEZvv_yiB49jvPpckXbX.jpg,9999-12-31,1873,False,False,MIDDLE,MIDDLE,"RxJS, React, .NET, Vue.js, DBMS/RDBMS, jQuery",0,,1970-01-01,HIRING,모집 중,프론트엔드 개발자 (React.JS_주니어),https://www.rallit.com/positions/1873
GANGNAM,402,효성에프엠에스,https://cdn.rallit.com/image/2023-02-17/HnzCvRkDBQk--UGpQUqfo.png,9999-12-31,1290,False,False,MIDDLE,MIDDLE,"Python, AWS, TDD",0,,1970-01-01,HIRING,모집 중,효성에프엠에스 백엔드 개발자채용,https://www.rallit.com/positions/1290
GANGNAM,1140,플릭,https://cdn.rallit.com/image/2025-01-23/Ftg38xw47HDGzotD1cup6.png,9999-12-31,3294,False,False,IRRELEVANT,IRRELEVANT,"TypeScript, 인공지능(AI), AI Agent, Google Cloud Platform, cursor, RAG, 머신러닝",0,,1970-01-01,HIRING,모집 중,Founding Backend Engineer,https://www.rallit.com/positions/3294
PANGYO,1013,(주)다날,https://cdn.rallit.com/image/2024-07-04/ICRfi86h96ayBKUjNV0nu.jpg,9999-12-31,2807,False,False,SENIOR,SENIOR,"Java, spring-framework, Spring Boot, Spring Batch, REST API, MySQL, MSSQL, PostgreSQL",0,,1970-01-01,HIRING,모집 중,다날 결제시스템 BE개발 경력 채용,https://www.rallit.com/positions/2807
GANGNAM,1162,(주)크라우드웍스,https://cdn.rallit.com/image/2025-02-12/MO1tcIeq_tRpmc1jV1ita.png,9999-12-31,3245,False,False,IRRELEVANT,MIDDLE,"vue, React, TypeScript, css, Nuxt.js, nextjs, Sass, Java, Spring Boot, Git",0,,1970-01-01,HIRING,모집 중,[크라우드웍스] 데이터플랫폼팀 Full-stack 개발자,https://www.rallit.com/positions/3245
SEOUL,186,주식회사 원더베리,https://cdn.rallit.com/image/2022-04-19/emqrxfm4BmBeaLB9silIK.png,9999-12-31,385,False,False,MIDDLE,MIDDLE,"AWS, Google Cloud Platform, Azure, Docker, Kubernetes, CI/CD, REST API, GraphQL, Node.js",0,,1970-01-01,HIRING,모집 중,데브옵스 엔지니어,https://www.rallit.com/positions/385
MAPO,1121,주식회사 제로엑스플로우,https://cdn.rallit.com/image/2024-10-30/s8gDtYj3Bgpg1xA1n9nlU.png,9999-12-31,3072,False,False,IRRELEVANT,IRRELEVANT,"React, JavaScript",0,,1970-01-01,HIRING,모집 중,Frontend Engineer(5년 이상),https://www.rallit.com/positions/3072
SEOUL,1296,(주)누아,https://cdn.rallit.com/image/2025-03-18/Jlhe1DVxoMSGjHfLrrdey.png,9999-12-31,3333,False,False,IRRELEVANT,"MIDDLE, SENIOR","Java, spring-framework",0,,1970-01-01,HIRING,모집 중,웹(Web) 백엔드 개발자,https://www.rallit.com/positions/3333
SEOUL,82,(주)디에스랩글로벌,https://cdn.rallit.com/image/2022-02-28/jWdH3oNK5deRs6zHdgotV.jpg,9999-12-31,218,False,False,MIDDLE,MIDDLE,"React, HTML/CSS, FastAPI, Django",0,,1970-01-01,HIRING,모집 중,풀스택 개발자,https://www.rallit.com/positions/218
SEOUL,485,애자일,https://cdn.rallit.com/image/2023-04-24/3hnWNAksGfF02tzNVjjba.jpeg,9999-12-31,1501,False,False,MIDDLE,MIDDLE,"JavaScript, Vue.js, Java, JSP, 애자일, Jira Cloud, confluence cloud",50,,1970-01-01,HIRING,모집 중,프론트엔드 개발자,https://www.rallit.com/positions/1501
GANGNAM,552,콘센트릭스 Catalyst,https://cdn.rallit.com/image/2023-06-28/Ma_FwHYyCFx7pwSybihlQ.png,9999-12-31,1670,False,False,SENIOR,SENIOR,"JavaScript, Java, SQL",0,,1970-01-01,HIRING,모집 중,이커머스 개발자,https://www.rallit.com/positions/1670
GANGNAM,398,휴머스온,https://cdn.rallit.com/image/2023-01-18/ZUGWXpF67KsAHA-5m_jif.jpg,9999-12-31,3108,False,False,MIDDLE,MIDDLE,"Linux, MySQL, Oracle",50,,1970-01-01,HIRING,모집 중,Backend Engineer(메세징 서비스 기술 운영),https://www.rallit.com/positions/3108
GANGNAM,44,테이퍼랩스,https://cdn.rallit.com/image/2023-11-27/QOEDpiDbYH0NwEnn0B1G7.png,9999-12-31,1772,False,False,IRRELEVANT,IRRELEVANT,"Swift, Flutter, Python, openai, NLP, 인공지능(AI)",0,,1970-01-01,HIRING,모집 중,Front-end Engineer,https://www.rallit.com/positions/1772
PANGYO,670,와디즈,https://cdn.rallit.com/image/2023-11-28/wJj0dWnJRV0zHPUAMusPx.jpg,9999-12-31,2776,False,False,JUNIOR,JUNIOR,"Java, Spring, Spring Boot, REST API, AWS, Git",0,,1970-01-01,HIRING,모집 중,[와디즈] 자바 백엔드 개발 (병역특례/전문연구요원/전직),https://www.rallit.com/positions/2776
GANGNAM,1155,(주)알로카도스,https://cdn.rallit.com/image/2025-02-27/xsLGOWHTV8VZDlZjqMtE6.png,9999-12-31,3285,False,False,IRRELEVANT,"MIDDLE, TOP","Solidity, Ethereum, solana, Rust, Python, JavaScript, hardhat",100,,1970-01-01,HIRING,모집 중,블록체인 엔지니어,https://www.rallit.com/positions/3285
GANGNAM,300,소명소프트(주),https://cdn.rallit.com/image/2022-09-19/Aa9Scvcbbv2-PaiQy4qtd.jpg,9999-12-31,784,False,False,MIDDLE,MIDDLE,"Java, JSP, SQL, Spring, MySQL, MariaDB, Github",0,,1970-01-01,HIRING,모집 중,중급 JAVA 개발자  인재채용,https://www.rallit.com/positions/784
GANGNAM,1050,주식회사 왈라,https://cdn.rallit.com/image/2024-08-08/HUL_sG1Qn3qwjEmy2wqmU.jpg,9999-12-31,2819,False,False,MIDDLE,MIDDLE,"AWS, backend, Google Cloud Platform, Java, MySQL, mysql-query, JPA, Spring Boot, Python",0,,1970-01-01,HIRING,모집 중,[패션 스타트업 WALA] 개발팀 리드(팀장급),https://www.rallit.com/positions/2819
SEOUL,1017,(주)코딧,https://image.rivers.co.kr/files/2024-07-11/1720695993629/company-represent-image-1720695990227.png,9999-12-31,3253,False,True,JUNIOR,JUNIOR,QA(품질보증),0,https://cdn.rallit.com/image/icon/rivers.svg,1970-01-01,HIRING,모집 중,QA 매니저,https://www.rallit.com/positions/3253
ETC,581,도시미래시도,https://cdn.rallit.com/image/2023-08-01/K7eSJIFlSrALD4p7bC291.png,9999-12-31,1754,False,False,IRRELEVANT,IRRELEVANT,"Azure, 인공지능(AI), 프로젝트 관리, 컴퓨터 비전, 머신러닝",0,,1970-01-01,HIRING,모집 중,AI 온라인 교육 프로젝트 멘토,https://www.rallit.com/positions/1754
GANGNAM,201,휴레이포지티브,https://cdn.rallit.com/image/2022-05-09/suL3FKHJoy_mly96J9jbL.jpg,9999-12-31,1979,False,False,JUNIOR,JUNIOR,NLP,0,,1970-01-01,HIRING,모집 중,머신러닝 개발자,https://www.rallit.com/positions/1979
GANGNAM,584,패스트뷰,https://cdn.rallit.com/image/2023-08-03/E7kiOg5BIHlAIi1mZpufq.jpg,9999-12-31,1770,False,False,MIDDLE,MIDDLE,"AWS, Node.js, Kotlin, Spring, PHP, Confluence, Java, Spring Boot, MySQL",70,,1970-01-01,HIRING,모집 중,백엔드 개발자 (5년 이상),https://www.rallit.com/positions/1770
PANGYO,716,피나클 FINAKLE,https://cdn.rallit.com/image/2024-01-12/JKqcFpNnZaMLfs8SPOdR4.png,9999-12-31,2112,False,False,JUNIOR,JUNIOR,"Python, AWS, Docker, ec2, Redis, FastAPI, MySQL, Node.js, nginx, Kubernetes",0,,1970-01-01,HIRING,모집 중,Backend Developer,https://www.rallit.com/positions/2112
MAPO,548,선데이띵커,https://cdn.rallit.com/image/2024-05-13/b-Cy8RNr5wM2jSALJRUn0.jpg,9999-12-31,2751,False,False,MIDDLE,MIDDLE,"HTML/CSS, scss, Node.js, Express, jQuery",0,,1970-01-01,HIRING,모집 중,[판다랭크] 프론트엔드 개발자 ,https://www.rallit.com/positions/2751
GANGNAM,1289,주식회사 파워테스크,https://cdn.rallit.com/image/2025-03-06/8ksvPs5xk7D6bORg_soMy.jpeg,9999-12-31,3297,False,False,IRRELEVANT,SENIOR,"devops, cloud-platform",0,,1970-01-01,HIRING,모집 중,클라우드 엔지니어 / DevOps 엔지니어,https://www.rallit.com/positions/3297
ETC,1283,프로베디,https://cdn.rallit.com/image/2025-02-25/4x9zknbuIo0J-k3I_LiZK.jpg,9999-12-31,3275,False,False,IRRELEVANT,MIDDLE,"Flutter, MVVM, grpc, GitHub",0,,1970-01-01,HIRING,모집 중,앱테크 서비스 관련 APP 프런트엔드 개발 (Flutter) - 프리랜서,https://www.rallit.com/positions/3275
GANGNAM,1289,주식회사 파워테스크,https://cdn.rallit.com/image/2025-03-06/8ksvPs5xk7D6bORg_soMy.jpeg,9999-12-31,3296,False,False,IRRELEVANT,"MIDDLE, SENIOR","LLM, Python, RAG, AI Agent",0,,1970-01-01,HIRING,모집 중,AI Engineer,https://www.rallit.com/positions/3296
GURO_GASAN,531,아파트아이,https://cdn.rallit.com/image/2023-06-08/qcEZvv_yiB49jvPpckXbX.jpg,9999-12-31,1863,False,False,MIDDLE,MIDDLE,"Java, Spring, JavaScript, jQuery",0,,1970-01-01,HIRING,모집 중,JAVA 백엔드 (대리급) / 5~8년,https://www.rallit.com/positions/1863
